Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"IL1RN","Interleukin 1 Receptor Antagonist","Protein Coding","48","GC02P114906","19.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RN"
"NCAM1","Neural Cell Adhesion Molecule 1","Protein Coding","46","GC11P112961","19.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAM1"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","49","GC10M102830","19.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"DDC","Dopa Decarboxylase","Protein Coding","52","GC07M050458","19.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDC"
"MTRR","5-Methyltetrahydrofolate-Homocysteine Methyltransferase Reductase","Protein Coding","42","GC05P007851","19.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTRR"
"PTPRC","Protein Tyrosine Phosphatase Receptor Type C","Protein Coding","51","GC01P198607","19.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRC"
"FABP2","Fatty Acid Binding Protein 2","Protein Coding","43","GC04M119317","19.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FABP2"
"S100B","S100 Calcium Binding Protein B","Protein Coding","45","GC21M047166","19.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100B"
"ADA","Adenosine Deaminase","Protein Coding","50","GC20M044620","19.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADA"
"CBLIF","Cobalamin Binding Intrinsic Factor","Protein Coding","34","GC11M059829","19.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLIF"
"VCAM1","Vascular Cell Adhesion Molecule 1","Protein Coding","46","GC01P100719","19.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"NFKB1","Nuclear Factor Kappa B Subunit 1","Protein Coding","53","GC04P102501","19.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"SCT","Secretin","Protein Coding","35","GC11M000628","19.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCT"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","48","GC01M186640","18.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"MICA","MHC Class I Polypeptide-Related Sequence A","Protein Coding","39","GC06P031399","18.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICA"
"NAGS","N-Acetylglutamate Synthase","Protein Coding","42","GC17P044004","18.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAGS"
"PRL","Prolactin","Protein Coding","43","GC06M022230","18.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL"
"BAX","BCL2 Associated X, Apoptosis Regulator","Protein Coding","48","GC19P048954","18.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX"
"PTPRN","Protein Tyrosine Phosphatase Receptor Type N","Protein Coding","43","GC02M219289","18.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRN"
"MIR214","MicroRNA 214","RNA Gene","17","GC01M172229","18.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR214"
"CLDN2","Claudin 2","Protein Coding","41","GC0XP106900","18.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN2"
"TCF4","Transcription Factor 4","Protein Coding","46","GC18M055222","18.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF4"
"NOTCH1","Notch Receptor 1","Protein Coding","51","GC09M136582","18.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOTCH1"
"TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","45","GC0XP047583","18.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1"
"CCR5","C-C Motif Chemokine Receptor 5 (Gene/Pseudogene)","Protein Coding","47","GC03P046384","18.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR5"
"AR","Androgen Receptor","Protein Coding","53","GC0XP067544","18.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR"
"ATP4A","ATPase H+/K+ Transporting Subunit Alpha","Protein Coding","42","GC19M041506","18.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP4A"
"ITGAX","Integrin Subunit Alpha X","Protein Coding","43","GC16P031432","18.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAX"
"ATP12A","ATPase H+/K+ Transporting Non-Gastric Alpha2 Subunit","Protein Coding","42","GC13P024680","18.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP12A"
"SMAD3","SMAD Family Member 3","Protein Coding","48","GC15P067063","17.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD3"
"CYP11A1","Cytochrome P450 Family 11 Subfamily A Member 1","Protein Coding","49","GC15M074337","17.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP11A1"
"GPT","Glutamic--Pyruvic Transaminase","Protein Coding","41","GC08P144502","17.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPT"
"CHAT","Choline O-Acetyltransferase","Protein Coding","47","GC10P049609","17.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHAT"
"CALCA","Calcitonin Related Polypeptide Alpha","Protein Coding","43","GC11M014945","17.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALCA"
"TLR10","Toll Like Receptor 10","Protein Coding","41","GC04M038773","17.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR10"
"TNFSF11","TNF Superfamily Member 11","Protein Coding","47","GC13P042562","17.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF11"
"RETN","Resistin","Protein Coding","43","GC19P007669","17.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RETN"
"SQSTM1","Sequestosome 1","Protein Coding","49","GC05P179806","17.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SQSTM1"
"ERBB2","Erb-B2 Receptor Tyrosine Kinase 2","Protein Coding","54","GC17P039687","17.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERBB2"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","43","GC06P007726","17.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"GAD1","Glutamate Decarboxylase 1","Protein Coding","51","GC02P170813","17.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD1"
"ITGB3","Integrin Subunit Beta 3","Protein Coding","49","GC17P047254","17.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB3"
"MECP2","Methyl-CpG Binding Protein 2","Protein Coding","46","GC0XM154021","17.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MECP2"
"NR5A1","Nuclear Receptor Subfamily 5 Group A Member 1","Protein Coding","49","GC09M124481","17.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR5A1"
"CCL5","C-C Motif Chemokine Ligand 5","Protein Coding","43","GC17M035871","17.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL5"
"IL12RB1","Interleukin 12 Receptor Subunit Beta 1","Protein Coding","45","GC19M018030","17.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB1"
"ACHE","Acetylcholinesterase (Cartwright Blood Group)","Protein Coding","46","GC07M100889","16.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE"
"GZMB","Granzyme B","Protein Coding","45","GC14M024630","16.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GZMB"
"BGLAP","Bone Gamma-Carboxyglutamate Protein","Protein Coding","40","GC01P156242","16.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BGLAP"
"FGF23","Fibroblast Growth Factor 23","Protein Coding","45","GC12M004368","16.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF23"
"CLCN5","Chloride Voltage-Gated Channel 5","Protein Coding","42","GC0XP049922","16.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCN5"
"CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","52","GC02M136114","16.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"ITGAM","Integrin Subunit Alpha M","Protein Coding","46","GC16P031420","16.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAM"
"IL18RAP","Interleukin 18 Receptor Accessory Protein","Protein Coding","38","GC02P102418","16.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18RAP"
"CXCR3","C-X-C Motif Chemokine Receptor 3","Protein Coding","44","GC0XM071615","16.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR3"
"IL1A","Interleukin 1 Alpha","Protein Coding","44","GC02M112773","16.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"TNFRSF25","TNF Receptor Superfamily Member 25","Protein Coding","43","GC01M006460","16.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF25"
"SELP","Selectin P","Protein Coding","46","GC01M169558","16.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"KRT7","Keratin 7","Protein Coding","42","GC12P052232","16.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT7"
"XDH","Xanthine Dehydrogenase","Protein Coding","47","GC02M031294","16.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"CFH","Complement Factor H","Protein Coding","46","GC01P196621","15.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFH"
"CDH1","Cadherin 1","Protein Coding","50","GC16P068737","15.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH1"
"IRS1","Insulin Receptor Substrate 1","Protein Coding","47","GC02M226731","15.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRS1"
"SDHD","Succinate Dehydrogenase Complex Subunit D","Protein Coding","43","GC11P112087","15.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHD"
"NPPB","Natriuretic Peptide B","Protein Coding","44","GC01M011858","15.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPB"
"IL12B","Interleukin 12B","Protein Coding","44","GC05M159314","15.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12B"
"NLRP3","NLR Family Pyrin Domain Containing 3","Protein Coding","47","GC01P247415","15.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP3"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC07M140719","15.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"AFP","Alpha Fetoprotein","Protein Coding","46","GC04P073431","15.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFP"
"IL18R1","Interleukin 18 Receptor 1","Protein Coding","43","GC02P102311","15.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18R1"
"SH3TC2","SH3 Domain And Tetratricopeptide Repeats 2","Protein Coding","38","GC05M148923","15.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3TC2"
"MMP12","Matrix Metallopeptidase 12","Protein Coding","43","GC11M102862","15.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP12"
"PRSS3","Serine Protease 3","Protein Coding","42","GC09P033750","15.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS3"
"JAK3","Janus Kinase 3","Protein Coding","52","GC19M017824","15.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK3"
"JAG1","Jagged Canonical Notch Ligand 1","Protein Coding","49","GC20M010637","15.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAG1"
"ABCB4","ATP Binding Cassette Subfamily B Member 4","Protein Coding","45","GC07M087401","15.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB4"
"MST1","Macrophage Stimulating 1","Protein Coding","45","GC03M049683","15.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MST1"
"IRF5","Interferon Regulatory Factor 5","Protein Coding","48","GC07P128937","15.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF5"
"TJP1","Tight Junction Protein 1","Protein Coding","43","GC15M029699","15.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TJP1"
"PON2","Paraoxonase 2","Protein Coding","42","GC07M095404","14.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PON2"
"SYNJ1","Synaptojanin 1","Protein Coding","46","GC21M032628","14.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNJ1"
"RUNX1","RUNX Family Transcription Factor 1","Protein Coding","49","GC21M034787","14.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1"
"KCNJ11","Potassium Inwardly Rectifying Channel Subfamily J Member 11","Protein Coding","47","GC11M017364","14.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ11"
"GH1","Growth Hormone 1","Protein Coding","45","GC17M063917","14.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GH1"
"B2M","Beta-2-Microglobulin","Protein Coding","49","GC15P044711","14.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B2M"
"F13A1","Coagulation Factor XIII A Chain","Protein Coding","45","GC06M006144","14.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13A1"
"CLEC16A","C-Type Lectin Domain Containing 16A","Protein Coding","36","GC16P010944","14.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC16A"
"PLAT","Plasminogen Activator, Tissue Type","Protein Coding","49","GC08M042174","14.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT"
"KLRK1","Killer Cell Lectin Like Receptor K1","Protein Coding","40","GC12M013372","14.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRK1"
"PREP","Prolyl Endopeptidase","Protein Coding","42","GC06M105277","14.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PREP"
"GNRH1","Gonadotropin Releasing Hormone 1","Protein Coding","42","GC08M025419","14.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNRH1"
"MMP14","Matrix Metallopeptidase 14","Protein Coding","51","GC14P025005","14.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP14"
"CD86","CD86 Molecule","Protein Coding","43","GC03P122055","14.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD86"
"PDCD1","Programmed Cell Death 1","Protein Coding","47","GC02M241849","14.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD1"
"LBR","Lamin B Receptor","Protein Coding","47","GC01M225401","14.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LBR"
"GPR35","G Protein-Coupled Receptor 35","Protein Coding","43","GC02P240605","14.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR35"
"GATA1","GATA Binding Protein 1","Protein Coding","46","GC0XP048786","14.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA1"
"CXCL10","C-X-C Motif Chemokine Ligand 10","Protein Coding","43","GC04M076021","14.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL10"
"COL3A1","Collagen Type III Alpha 1 Chain","Protein Coding","47","GC02P188974","14.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL3A1"
"SERPINA1","Serpin Family A Member 1","Protein Coding","49","GC14M094376","14.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA1"
"OCRL","OCRL Inositol Polyphosphate-5-Phosphatase","Protein Coding","43","GC0XP129539","14.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OCRL"
"ENPP1","Ectonucleotide Pyrophosphatase/Phosphodiesterase 1","Protein Coding","46","GC06P131808","14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPP1"
"PDP1","Pyruvate Dehyrogenase Phosphatase Catalytic Subunit 1","Protein Coding","45","GC08P093857","13.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDP1"
"MYO5B","Myosin VB","Protein Coding","43","GC18M049822","13.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO5B"
"RUNX2","RUNX Family Transcription Factor 2","Protein Coding","47","GC06P045327","13.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX2"
"CELA3B","Chymotrypsin Like Elastase 3B","Protein Coding","37","GC01P021976","13.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CELA3B"
"MIF","Macrophage Migration Inhibitory Factor","Protein Coding","49","GC22P023894","13.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIF"
"RB1","RB Transcriptional Corepressor 1","Protein Coding","49","GC13P048303","13.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RB1"
"ABCB11","ATP Binding Cassette Subfamily B Member 11","Protein Coding","45","GC02M168922","13.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB11"
"FMR1","FMRP Translational Regulator 1","Protein Coding","45","GC0XP147912","13.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMR1"
"MICB","MHC Class I Polypeptide-Related Sequence B","Protein Coding","42","GC06P033390","13.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICB"
"PTPN11","Protein Tyrosine Phosphatase Non-Receptor Type 11","Protein Coding","53","GC12P112418","13.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11"
"CRH","Corticotropin Releasing Hormone","Protein Coding","43","GC08M066176","13.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRH"
"ETV6","ETS Variant Transcription Factor 6","Protein Coding","46","GC12P011649","13.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETV6"
"MTTP","Microsomal Triglyceride Transfer Protein","Protein Coding","45","GC04P099563","13.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTTP"
"DYRK1A","Dual Specificity Tyrosine Phosphorylation Regulated Kinase 1A","Protein Coding","50","GC21P037365","13.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYRK1A"
"LAMA2","Laminin Subunit Alpha 2","Protein Coding","43","GC06P128863","13.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMA2"
"ABCC8","ATP Binding Cassette Subfamily C Member 8","Protein Coding","46","GC11M017392","13.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC8"
"TSHR","Thyroid Stimulating Hormone Receptor","Protein Coding","47","GC14P080954","13.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSHR"
"FTO","FTO Alpha-Ketoglutarate Dependent Dioxygenase","Protein Coding","44","GC16P053737","13.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTO"
"CCR9","C-C Motif Chemokine Receptor 9","Protein Coding","41","GC03P045903","13.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR9"
"LGALS1","Galectin 1","Protein Coding","43","GC22P037675","13.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS1"
"TNFSF15","TNF Superfamily Member 15","Protein Coding","45","GC09M114784","13.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF15"
"NEUROG3","Neurogenin 3","Protein Coding","41","GC10M069571","13.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEUROG3"
"APOH","Apolipoprotein H","Protein Coding","44","GC17M066212","13.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOH"
"USH2A","Usherin","Protein Coding","38","GC01M215622","13.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USH2A"
"PYY","Peptide YY","Protein Coding","43","GC17M043952","13.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYY"
"IGFBP1","Insulin Like Growth Factor Binding Protein 1","Protein Coding","43","GC07P046473","13.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP1"
"NCF2","Neutrophil Cytosolic Factor 2","Protein Coding","46","GC01M183524","13.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCF2"
"GCK","Glucokinase","Protein Coding","51","GC07M044145","13.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCK"
"GTF2I","General Transcription Factor IIi","Protein Coding","42","GC07P074658","12.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2I"
"NGF","Nerve Growth Factor","Protein Coding","50","GC01M115285","12.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGF"
"DBT","Dihydrolipoamide Branched Chain Transacylase E2","Protein Coding","43","GC01M100186","12.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBT"
