Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"B2M","Beta-2-Microglobulin","Protein Coding","49","GC15P044711","17.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B2M"
"BCL6","BCL6 Transcription Repressor","Protein Coding","45","GC03M187721","17.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL6"
"IL12RB1","Interleukin 12 Receptor Subunit Beta 1","Protein Coding","45","GC19M018030","17.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB1"
"BCL2","BCL2 Apoptosis Regulator","Protein Coding","52","GC18M063123","17.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2"
"BRCA1","BRCA1 DNA Repair Associated","Protein Coding","50","GC17M043044","17.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRCA1"
"IL12A","Interleukin 12A","Protein Coding","44","GC03P159988","17.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12A"
"VEGFC","Vascular Endothelial Growth Factor C","Protein Coding","47","GC04M176683","17.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFC"
"STAT5B","Signal Transducer And Activator Of Transcription 5B","Protein Coding","49","GC17M042199","17.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5B"
"WAS","WASP Actin Nucleation Promoting Factor","Protein Coding","49","GC0XP048676","17.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WAS"
"C4A","Complement C4A (Rodgers Blood Group)","Protein Coding","43","GC06P033433","17.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C4A"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","48","GC01M186640","17.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"PLCG2","Phospholipase C Gamma 2","Protein Coding","51","GC16P081773","17.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCG2"
"HLA-G","Major Histocompatibility Complex, Class I, G","Protein Coding","45","GC06P033174","17.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-G"
"LRBA","LPS Responsive Beige-Like Anchor Protein","Protein Coding","41","GC04M150264","17.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRBA"
"RELA","RELA Proto-Oncogene, NF-KB Subunit","Protein Coding","50","GC11M065653","17.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELA"
"KRT1","Keratin 1","Protein Coding","45","GC12M052674","17.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"IRF1","Interferon Regulatory Factor 1","Protein Coding","47","GC05M132481","17.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1"
"AP1S3","Adaptor Related Protein Complex 1 Subunit Sigma 3","Protein Coding","41","GC02M223751","17.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1S3"
"CD3E","CD3e Molecule","Protein Coding","47","GC11P118304","17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD3E"
"FOXC2","Forkhead Box C2","Protein Coding","43","GC16P086567","16.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXC2"
"CD70","CD70 Molecule","Protein Coding","43","GC19M006583","16.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD70"
"HLA-C","Major Histocompatibility Complex, Class I, C","Protein Coding","44","GC06M031272","16.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-C"
"PIEZO1","Piezo Type Mechanosensitive Ion Channel Component 1","Protein Coding","37","GC16M088715","16.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIEZO1"
"CIITA","Class II Major Histocompatibility Complex Transactivator","Protein Coding","45","GC16P010879","16.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIITA"
"PRL","Prolactin","Protein Coding","43","GC06M022230","16.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL"
"PRKAR1A","Protein Kinase CAMP-Dependent Type I Regulatory Subunit Alpha","Protein Coding","52","GC17P068414","16.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAR1A"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","52","GC06P046047","16.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"PNP","Purine Nucleoside Phosphorylase","Protein Coding","47","GC14P020468","16.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNP"
"EPHB4","EPH Receptor B4","Protein Coding","52","GC07M100803","16.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB4"
"CXCR3","C-X-C Motif Chemokine Receptor 3","Protein Coding","44","GC0XM071615","16.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR3"
"SELE","Selectin E","Protein Coding","44","GC01M169722","16.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"BCL10","BCL10 Immune Signaling Adaptor","Protein Coding","45","GC01M085265","16.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL10"
"IL1A","Interleukin 1 Alpha","Protein Coding","44","GC02M112773","16.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"FGF2","Fibroblast Growth Factor 2","Protein Coding","47","GC04P122826","16.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF2"
"LEP","Leptin","Protein Coding","47","GC07P128241","16.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEP"
"F2","Coagulation Factor II, Thrombin","Protein Coding","48","GC11P046720","16.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2"
"POMC","Proopiomelanocortin","Protein Coding","49","GC02M025160","16.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMC"
"RET","Ret Proto-Oncogene","Protein Coding","53","GC10P043081","16.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RET"
"SERPINA3","Serpin Family A Member 3","Protein Coding","43","GC14P094612","16.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA3"
"C1QA","Complement C1q A Chain","Protein Coding","45","GC01P022636","16.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QA"
"ITGA2","Integrin Subunit Alpha 2","Protein Coding","46","GC05P052989","16.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA2"
"NLRP3","NLR Family Pyrin Domain Containing 3","Protein Coding","47","GC01P247415","16.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP3"
"HP","Haptoglobin","Protein Coding","44","GC16P072089","16.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HP"
"CALR","Calreticulin","Protein Coding","51","GC19P012938","16.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALR"
"DOCK8","Dedicator Of Cytokinesis 8","Protein Coding","42","GC09P000214","16.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOCK8"
"IRAK1","Interleukin 1 Receptor Associated Kinase 1","Protein Coding","49","GC0XM154010","16.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK1"
"TNFRSF1B","TNF Receptor Superfamily Member 1B","Protein Coding","47","GC01P012167","16.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1B"
"ITK","IL2 Inducible T Cell Kinase","Protein Coding","52","GC05P157158","16.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITK"
"DSP","Desmoplakin","Protein Coding","50","GC06P007541","16.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSP"
"CD81","CD81 Molecule","Protein Coding","47","GC11P002377","16.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD81"
"MIR221","MicroRNA 221","RNA Gene","19","GC0XM045746","16.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR221"
"IL4R","Interleukin 4 Receptor","Protein Coding","47","GC16P027325","16.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL4R"
"CARD11","Caspase Recruitment Domain Family Member 11","Protein Coding","46","GC07M002912","16.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD11"
"PRKCD","Protein Kinase C Delta","Protein Coding","53","GC03P053156","16.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCD"
"CCR1","C-C Motif Chemokine Receptor 1","Protein Coding","45","GC03M046218","16.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR1"
"PSMB9","Proteasome 20S Subunit Beta 9","Protein Coding","46","GC06P033443","16.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB9"
"CARD9","Caspase Recruitment Domain Family Member 9","Protein Coding","44","GC09M136361","16.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD9"
"NRAS","NRAS Proto-Oncogene, GTPase","Protein Coding","50","GC01M114704","16.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRAS"
"CD1D","CD1d Molecule","Protein Coding","42","GC01P158178","16.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD1D"
"TYR","Tyrosinase","Protein Coding","46","GC11P089177","16.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYR"
"TSC2","TSC Complex Subunit 2","Protein Coding","49","GC16P002385","16.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC2"
"IKBKB","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Beta","Protein Coding","53","GC08P042271","16.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKBKB"
"LIG4","DNA Ligase 4","Protein Coding","48","GC13M108207","16.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG4"
"APOH","Apolipoprotein H","Protein Coding","44","GC17M066212","15.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOH"
"IGF1","Insulin Like Growth Factor 1","Protein Coding","49","GC12M102395","15.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"NLRP1","NLR Family Pyrin Domain Containing 1","Protein Coding","44","GC17M005499","15.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP1"
"LCK","LCK Proto-Oncogene, Src Family Tyrosine Kinase","Protein Coding","53","GC01P032251","15.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCK"
"TRIM21","Tripartite Motif Containing 21","Protein Coding","42","GC11M004384","15.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM21"
"MUSK","Muscle Associated Receptor Tyrosine Kinase","Protein Coding","46","GC09P110668","15.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUSK"
"NF1","Neurofibromin 1","Protein Coding","48","GC17P031007","15.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NF1"
"CD34","CD34 Molecule","Protein Coding","44","GC01M207880","15.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD34"
"TNFRSF4","TNF Receptor Superfamily Member 4","Protein Coding","43","GC01M001211","15.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF4"
"CREBBP","CREB Binding Protein","Protein Coding","52","GC16M003726","15.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREBBP"
"IRAK4","Interleukin 1 Receptor Associated Kinase 4","Protein Coding","48","GC12P043758","15.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK4"
"IL23R","Interleukin 23 Receptor","Protein Coding","45","GC01P067138","15.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL23R"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","43","GC06P007726","15.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"NFKBIA","NFKB Inhibitor Alpha","Protein Coding","50","GC14M035401","15.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"GP1BA","Glycoprotein Ib Platelet Subunit Alpha","Protein Coding","45","GC17P004932","15.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP1BA"
"IL1RN","Interleukin 1 Receptor Antagonist","Protein Coding","48","GC02P114906","15.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RN"
"MEN1","Menin 1","Protein Coding","46","GC11M064803","15.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEN1"
"IRF3","Interferon Regulatory Factor 3","Protein Coding","47","GC19M049659","15.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF3"
"HLA-DPA1","Major Histocompatibility Complex, Class II, DP Alpha 1","Protein Coding","41","GC06M033064","15.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DPA1"
"CD3D","CD3d Molecule","Protein Coding","47","GC11M118338","15.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD3D"
"HMGB1","High Mobility Group Box 1","Protein Coding","44","GC13M030456","15.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGB1"
"RAD51","RAD51 Recombinase","Protein Coding","51","GC15P040694","15.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51"
"LTA","Lymphotoxin Alpha","Protein Coding","42","GC06P033395","15.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTA"
"NOTCH1","Notch Receptor 1","Protein Coding","51","GC09M136582","15.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOTCH1"
"IL23A","Interleukin 23 Subunit Alpha","Protein Coding","39","GC12P056335","15.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL23A"
"RIPK1","Receptor Interacting Serine/Threonine Kinase 1","Protein Coding","49","GC06P003064","15.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPK1"
"MEFV","MEFV Innate Immuity Regulator, Pyrin","Protein Coding","43","GC16M003259","15.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEFV"
"SELP","Selectin P","Protein Coding","46","GC01M169558","15.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"TLR10","Toll Like Receptor 10","Protein Coding","41","GC04M038773","15.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR10"
"ITGAX","Integrin Subunit Alpha X","Protein Coding","43","GC16P031432","15.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAX"
"FCGR3B","Fc Fragment Of IgG Receptor IIIb","Protein Coding","42","GC01M161623","15.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCGR3B"
"CD209","CD209 Molecule","Protein Coding","42","GC19M007739","15.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD209"
"EGF","Epidermal Growth Factor","Protein Coding","51","GC04P109912","15.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGF"
"CD27","CD27 Molecule","Protein Coding","45","GC12P006608","15.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD27"
"TYK2","Tyrosine Kinase 2","Protein Coding","53","GC19M010350","14.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYK2"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","45","GC08P039891","14.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"CDKN2B","Cyclin Dependent Kinase Inhibitor 2B","Protein Coding","47","GC09M022002","14.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2B"
"HLA-DRA","Major Histocompatibility Complex, Class II, DR Alpha","Protein Coding","47","GC06P032439","14.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRA"
"MIR140","MicroRNA 140","RNA Gene","19","GC16P069934","14.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR140"
"MMP1","Matrix Metallopeptidase 1","Protein Coding","52","GC11M102810","14.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"CCBE1","Collagen And Calcium Binding EGF Domains 1","Protein Coding","40","GC18M059430","14.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCBE1"
"CASP3","Caspase 3","Protein Coding","50","GC04M184627","14.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3"
"MIR200B","MicroRNA 200b","RNA Gene","18","GC01P001167","14.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR200B"
"IRF5","Interferon Regulatory Factor 5","Protein Coding","48","GC07P128937","14.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF5"
"CDK4","Cyclin Dependent Kinase 4","Protein Coding","54","GC12M057743","14.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK4"
"MAPK8","Mitogen-Activated Protein Kinase 8","Protein Coding","50","GC10P048306","14.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8"
"CFH","Complement Factor H","Protein Coding","46","GC01P196621","14.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFH"
"CCL11","C-C Motif Chemokine Ligand 11","Protein Coding","43","GC17P034285","14.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL11"
"ESR1","Estrogen Receptor 1","Protein Coding","53","GC06P151656","14.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1"
"MAPK3","Mitogen-Activated Protein Kinase 3","Protein Coding","49","GC16M030117","14.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK3"
"TNFAIP3","TNF Alpha Induced Protein 3","Protein Coding","47","GC06P137866","14.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP3"
"TFRC","Transferrin Receptor","Protein Coding","49","GC03M196027","14.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFRC"
"TG","Thyroglobulin","Protein Coding","43","GC08P132866","14.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TG"
"KMT2D","Lysine Methyltransferase 2D","Protein Coding","41","GC12M049018","14.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2D"
"MIR16-1","MicroRNA 16-1","RNA Gene","20","GC13M050048","14.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR16-1"
"MIR19A","MicroRNA 19a","RNA Gene","16","GC13P091426","14.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19A"
"IL21","Interleukin 21","Protein Coding","43","GC04M122612","14.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL21"
"CD14","CD14 Molecule","Protein Coding","45","GC05M140631","14.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD14"
"F3","Coagulation Factor III, Tissue Factor","Protein Coding","45","GC01M094530","14.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
"CAT","Catalase","Protein Coding","50","GC11P034460","14.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAT"
"LYN","LYN Proto-Oncogene, Src Family Tyrosine Kinase","Protein Coding","50","GC08P055879","14.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYN"
"MOG","Myelin Oligodendrocyte Glycoprotein","Protein Coding","46","GC06P033153","14.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOG"
"SERPINE1","Serpin Family E Member 1","Protein Coding","50","GC07P101127","14.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"ITCH","Itchy E3 Ubiquitin Protein Ligase","Protein Coding","46","GC20P034363","14.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITCH"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","42","GC05P133051","14.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"ATP7A","ATPase Copper Transporting Alpha","Protein Coding","45","GC0XP077924","14.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7A"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC07M140719","14.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"COL4A3","Collagen Type IV Alpha 3 Chain","Protein Coding","45","GC02P227164","14.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A3"
"ADAR","Adenosine Deaminase RNA Specific","Protein Coding","45","GC01M154582","14.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAR"
"FYN","FYN Proto-Oncogene, Src Family Tyrosine Kinase","Protein Coding","48","GC06M111660","14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FYN"
"TNFRSF8","TNF Receptor Superfamily Member 8","Protein Coding","43","GC01P012063","14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF8"
"NR3C1","Nuclear Receptor Subfamily 3 Group C Member 1","Protein Coding","50","GC05M143277","13.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C1"
"IGHE","Immunoglobulin Heavy Constant Epsilon","Protein Coding","28","GC14M105826","13.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHE"
